"term_id","pval","beta","se","log_p","adj_p"
"KEGG_CIRCADIAN_RHYTHM_MAMMAL",0.191497604282303,-0.181667796391815,0.137410498073889,0.717836654872821,0.468711908169654
"KEGG_TASTE_TRANSDUCTION",0.9077779519,0.0208773706515161,0.0683503739119542,0.0420203696042389,0.951270443958338
"KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION",0.6895786843053,0.0533750566839244,0.0952267402436499,0.161416171533201,0.834120437736413
"KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION",0.0221080843125305,0.178796071413638,0.0767182681953983,1.65544888783927,0.129974140837377
"KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS",0.000868052844618087,0.121630328418792,0.074471633123032,3.06145383539096,0.0219681664852528
"KEGG_PRIMARY_IMMUNODEFICIENCY",0.00318922968097514,-0.262736575532425,0.0821785735029424,2.49631420274257,0.0453180057491944
"KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM",0.401975153316432,-0.0151878567549717,0.0508738916558375,0.395800790475374,0.673654912109607
"KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC",0.687365015549357,-0.00644617792126265,0.0533236240343128,0.162812575690951,0.833300234268436
"KEGG_DILATED_CARDIOMYOPATHY",0.494433136188875,-0.00538262467082397,0.0533324911044797,0.305892431160055,0.738610156314938
"PID_HDAC_CLASSII_PATHWAY",0.930994109792141,-0.0163268996850555,0.075943721573364,0.0310530667016463,0.965884306506362
"PID_DNA_PK_PATHWAY",0.476311583551407,0.0211386389197773,0.089150013299153,0.322108856633937,0.726343163069584
"PID_INTEGRIN_CS_PATHWAY",0.81107118539129,0.00710580843884776,0.0625601889492609,0.0909410273351932,0.898812854786915
"PID_ARF6_TRAFFICKING_PATHWAY",0.432262122548997,0.0675113698933739,0.0619775492345358,0.364252818337876,0.696941077166948
"PID_ILK_PATHWAY",0.0514668759099098,0.131931590248907,0.0714010547177604,1.28847219305282,0.220270171457872
"PID_CIRCADIAN_PATHWAY",0.0383518489198052,-0.196448372382663,0.112796821518417,1.41621369413187,0.18353499690944
"PID_HDAC_CLASSI_PATHWAY",0.271240848417091,-0.00622384680544927,0.0606776923997406,0.566644905858644,0.551817428361096
"PID_ERB_GENOMIC_PATHWAY",0.00140627635725555,-0.0769157814337901,0.0810811601249531,2.85192932466661,0.0294851219517909
"PID_MYC_PATHWAY",0.788662693542858,-0.0560311197989851,0.0679744704331938,0.10310870231037,0.889533424846948
"PID_RANBP2_PATHWAY",0.530508095007474,0.0482066081907263,0.087779883824395,0.275307984825309,0.752512300972418
"PID_AR_TF_PATHWAY",0.0038011859168498,-0.103288154847663,0.073034543230638,2.42008088843758,0.0483325209311076
"PID_RXR_VDR_PATHWAY",0.00424621470302803,-0.183623076821303,0.0866232108297291,2.37199805021173,0.0518797293604598
"PID_INTEGRIN2_PATHWAY",0.732217805881831,-0.0124591640177274,0.0934236595540313,0.135359714266015,0.861878128449781
"PID_CMYB_PATHWAY",0.323145729634136,0.0359917203203338,0.0525454476438027,0.490601578898308,0.604033940777655
"PID_ERA_GENOMIC_PATHWAY",0.234389281457582,0.0789774400989345,0.0528029291802006,0.630062252339359,0.518835383145477
"PID_RHODOPSIN_PATHWAY",0.516261815128438,-0.1038648918301,0.077116069268321,0.287129995991491,0.749710882925561
"PID_RETINOIC_ACID_PATHWAY",0.165769369304092,0.02003307461499,0.0952446528849801,0.780495714866371,0.431243654991546
"PID_INTEGRIN5_PATHWAY",0.569865481234584,0.000398337295679857,0.0768285690296351,0.244227648980497,0.775623346571222
"PID_HNF3A_PATHWAY",0.194917635769965,0.143089708395026,0.07732017514005,0.710148864981514,0.47312416140834
"NABA_COLLAGENS",0.240833951600549,0.147812049035745,0.0822247184657701,0.618282288371926,0.526703852150401
"NABA_ECM_GLYCOPROTEINS",0.28348056690092,0.0646275730353199,0.0432426604027474,0.547476707412936,0.563382932578553
"NABA_ECM_REGULATORS",0.0104643753603178,0.117754179023268,0.052015025808808,1.98028669046563,0.0838310139897173
"NABA_ECM_AFFILIATED",0.0374961978142612,0.0797256107182003,0.0517609304131502,1.42601276832571,0.181242234211039
"NABA_PROTEOGLYCANS",0.339064188557944,-0.0897306481048334,0.0759171704119249,0.469718077320031,0.617592891629171
"NABA_SECRETED_FACTORS",0.0694958084065776,0.0504235956284375,0.0414073600523852,1.15804138880255,0.263869056669483
"NABA_CORE_MATRISOME",0.396210178724697,0.0650890751012428,0.0452861093491276,0.402074371535519,0.669120973645493
"NABA_MATRISOME_ASSOCIATED",0.00285979519316014,0.0841418431014801,0.0383538406187865,2.54366506815254,0.0423866626733431
"NABA_BASEMENT_MEMBRANES",0.507171215714044,0.0234588150481025,0.0742635538720107,0.294845402624924,0.745920274893486
"NABA_MATRISOME",0.00141560942155375,0.0893831138942457,0.0351637850605792,2.84905655558864,0.0294851219517909
"WP_B_CELL_RECEPTOR_SIGNALING_PATHWAY",0.530229460252162,-0.017633493490358,0.075105336807031,0.275536145955047,0.752512300972418
"WP_NANOPARTICLE_TRIGGERED_AUTOPHAGIC_CELL_DEATH",0.684437558157158,-0.0500138361711702,0.0826812143117081,0.164666166791868,0.831794016449796
"WP_MAMMARY_GLAND_DEVELOPMENT_PATHWAY_EMBRYONIC_DEVELOPMENT_STAGE_1_OF_4",0.691033531485125,0.0245302216501241,0.0777687720586627,0.160500878551069,0.834120437736413
"WP_CALCIUM_REGULATION_IN_THE_CARDIAC_CELL",0.108054573271102,0.0658639931145394,0.0456220555741836,0.966356847435319,0.338012167810687
"WP_WHITE_FAT_CELL_DIFFERENTIATION",0.460091558198467,-0.0267730243184521,0.0704027629362086,0.337155735136545,0.715152976389515
"WP_EGFEGFR_SIGNALING_PATHWAY",0.575954419218868,0.0663513748625831,0.0754529913425254,0.239611885092428,0.775623346571222
"WP_DNA_REPLICATION",0.240358686552167,0.239520305592323,0.130522624222998,0.619140177868588,0.526190638127716
"WP_PYRIMIDINE_METABOLISM",0.132346992494587,0.0174010769484426,0.0619585386606881,0.878285923330109,0.377370107673615
"WP_VITAMIN_B12_METABOLISM",0.620441665038078,0.0717586254577445,0.0710898070767014,0.207299045338541,0.804134516814809
"WP_ANGIOPOIETIN_LIKE_PROTEIN_8_REGULATORY_PATHWAY",0.35021395753813,0.0430374324043488,0.0749649559720435,0.455666549397641,0.62523912255991
"WP_DNA_DAMAGE_RESPONSE",0.157656199502606,0.11287015670361,0.0620921830594508,0.802288946851789,0.415279528052158
"WP_OXIDATIVE_DAMAGE",0.830077350500709,0.0468303054505815,0.0762121851444279,0.0808814361415045,0.908137988154274
"WP_SPINAL_CORD_INJURY",0.203239904938151,0.127572507672079,0.065703678415452,0.69199101689521,0.479488319417191
"WP_NICOTINE_ACTIVITY_ON_DOPAMINERGIC_NEURONS",0.0352576322553262,0.135109223823834,0.0999929651768601,1.45274685632977,0.177345959860252
"WP_PI3KAKTMTOR_VITD3_SIGNALLING",0.524928356994409,-0.000730719488208655,0.091159786598389,0.279899965708619,0.750792850050547
"WP_IL1_SIGNALING_PATHWAY",0.662856144817712,0.0481868286748792,0.0977769261432173,0.178580713360972,0.820411085860971
"WP_GASTRIC_CANCER_NETWORK_1",0.118445806112537,0.255394369479917,0.111484392251652,0.926480312015322,0.353920748736179
"WP_COPPER_HOMEOSTASIS",0.583040502604289,0.0699834627106649,0.0797380043135013,0.234301274663698,0.780838689035873
"WP_KIT_RECEPTOR_SIGNALING_PATHWAY",0.865449236276175,0.0141031039567538,0.0864658160978101,0.0627584009852383,0.926095815974514
"WP_TGFBETA_RECEPTOR_SIGNALING",0.820973501473978,-0.0526374178338535,0.0773250306011385,0.0856708603584547,0.903153444528969
"WP_MIRNAS_INVOLVEMENT_IN_THE_IMMUNE_RESPONSE_IN_SEPSIS",0.987034428206747,0.00510353293080906,0.0894810035702554,0.00566769867844522,0.993696822425833
"WP_PROSTAGLANDIN_SYNTHESIS_AND_REGULATION",0.00934161849809356,0.167592260162871,0.0613465459701376,2.02957787281744,0.0785773832897331
"WP_GALANIN_RECEPTOR_PATHWAY",0.853347753848846,-0.0338550526660146,0.0862771833851659,0.0688739503093011,0.918892928442849
"WP_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS",0.0947044644630466,0.0400398697006478,0.067951004890234,1.0236295474385,0.311925698464884
"WP_SEROTONIN_RECEPTOR_467_AND_NR3C_SIGNALING",0.485039313311952,-0.0241984369083015,0.0806226884429156,0.314223059619373,0.733938376446709
"WP_ID_SIGNALING_PATHWAY",0.243348313064654,-0.0828911602808271,0.0895840241042692,0.613771660019413,0.529028589137572
"WP_INTEGRATED_BREAST_CANCER_PATHWAY",0.922704554869676,0.0311232099608735,0.0495665792862076,0.0349373355176803,0.960930886428562
"WP_GLYCEROLIPIDS_AND_GLYCEROPHOSPHOLIPIDS",0.574487849057636,0.0977910132551456,0.0886659266910221,0.240719152603244,0.775623346571222
"WP_TYPE_II_INTERFERON_SIGNALING_IFNG",0.964807526706925,0.0146926157994411,0.129079889415593,0.0155593171498879,0.984157677662334
"WP_DEVELOPMENT_AND_HETEROGENEITY_OF_THE_ILC_FAMILY",0.170283991426456,-0.174193243138237,0.0829605383468002,0.768826178590222,0.43761585105718
"WP_MITOCHONDRIAL_LCFATTY_ACID_BETAOXIDATION",0.0432345395614502,0.272465239861282,0.105812406336186,1.36416916180658,0.198642726934646
"WP_HEMATOPOIETIC_STEM_CELL_DIFFERENTIATION",0.471222241779806,0.0454876742725484,0.0717648070263608,0.326774218954679,0.72247915226771
"WP_METHIONINE_DE_NOVO_AND_SALVAGE_PATHWAY",0.5704691545646,0.0803777021098345,0.0828299668539464,0.243767833041634,0.775623346571222
"WP_TP53_NETWORK",0.19475638476669,-0.149064946765157,0.0737919453405034,0.710508295794093,0.47312416140834
"WP_GABA_RECEPTOR_SIGNALING",0.589702862052271,0.0433863842339668,0.0988891454745128,0.229366764420782,0.784387021780889
"WP_TGFB_SIGNALING_IN_THYROID_CELLS_FOR_EPITHELIALMESENCHYMAL_TRANSITION",0.268608142615044,0.153052445936622,0.0881832161583267,0.570880826219866,0.550558582848268
"WP_SUDDEN_INFANT_DEATH_SYNDROME_SIDS_SUSCEPTIBILITY_PATHWAYS",0.300005872186414,0.0876710533610811,0.0542313567848691,0.522870244503013,0.578072988961839
"WP_HISTONE_MODIFICATIONS",0.811274154252113,-0.0112916679038376,0.0681384437902219,0.0908323596495169,0.898812854786915
"WP_PATHWAYS_IN_CLEAR_CELL_RENAL_CELL_CARCINOMA",0.0196340779402328,0.129014268490377,0.0583140304990478,1.70698948934501,0.118946616219638
"WP_MIRNAS_INVOLVED_IN_DNA_DAMAGE_RESPONSE",0.492072684488961,-0.0896035314856745,0.0728197110613452,0.307970742474499,0.737023907319788
"WP_ZINC_HOMEOSTASIS",0.748248180360039,0.0833058992005316,0.088166514621928,0.125954330632849,0.870435516195429
"WP_ALZHEIMERS_DISEASE",0.370430529240589,0.0896723126122268,0.0699803216199303,0.43129322789089,0.643600122932132
"WP_THYMIC_STROMAL_LYMPHOPOIETIN_TSLP_SIGNALING_PATHWAY",0.573838304774826,-0.0411507668004644,0.0797954159645488,0.241210465157469,0.775623346571222
"WP_IMATINIB_AND_CHRONIC_MYELOID_LEUKEMIA",0.575335222575893,0.0724358154236933,0.0790297569233806,0.240079037234554,0.775623346571222
"WP_EICOSANOID_SYNTHESIS",0.000414342356787698,0.30668236079396,0.08128704192387,3.38264066800779,0.0151027789049116
"WP_SIGNALING_OF_HEPATOCYTE_GROWTH_FACTOR_RECEPTOR",0.40942823648211,0.0921323556558422,0.0861067105455242,0.38782220924191,0.677864819290409
"WP_SIGNAL_TRANSDUCTION_OF_S1P_RECEPTOR",0.787042242473321,0.00414454998148354,0.0868265828355148,0.104001957373174,0.88943639834347
"WP_SELENIUM_MICRONUTRIENT_NETWORK",0.00364330348934432,0.154892710047556,0.0731878436063142,2.43850465026296,0.0474280043523573
"WP_EUKARYOTIC_TRANSCRIPTION_INITIATION",0.523377291321596,-0.0147227619124982,0.0587363751009888,0.281185124775378,0.750792850050547
"WP_WNT_SIGNALING_PATHWAY_AND_PLURIPOTENCY",0.548709086915506,0.00536075758049249,0.0385489290525794,0.260657847595821,0.765684293024037
"WP_GLUTATHIONE_METABOLISM",5.52248147402041e-05,0.387550156966006,0.101984841240643,4.25786573235905,0.00377427093240083
"WP_NOTCH1_REGULATION_OF_HUMAN_ENDOTHELIAL_CELL_CALCIFICATION",0.0844832342453192,0.122950099451912,0.0868520343128204,1.07322946853175,0.294211517984893
"WP_DEREGULATION_OF_RAB_AND_RAB_EFFECTOR_GENES_IN_BLADDER_CANCER",0.352547708719989,-0.0778287910758553,0.0966052487570439,0.452782103546856,0.626278223432887
"WP_IL5_SIGNALING_PATHWAY",0.699982925076089,0.0258879264859269,0.0896656623493707,0.154912553750997,0.840210020384965
"WP_STEROL_REGULATORY_ELEMENTBINDING_PROTEINS_SREBP_SIGNALLING",0.517436486903286,0.0842212657390242,0.0801235526886637,0.28614295037391,0.749951765597196
"WP_GPCRS_CLASS_A_RHODOPSINLIKE",0.792198385584267,0.0664808468334384,0.0675082183343855,0.101166046976612,0.891223183782301
"WP_ALLOGRAFT_REJECTION",0.327116872182452,-0.0935630280500999,0.0675994511153234,0.485297055059479,0.606275084290697
"WP_IL1_AND_MEGAKARYOCYTES_IN_OBESITY",0.688172836054112,0.107243084783475,0.0996301181447301,0.162302474093227,0.833529441424699
"WP_CHEMOKINE_SIGNALING_PATHWAY",0.57821394956016,0.0720231429350874,0.0702405016303602,0.237911435072964,0.777230428818728
"WP_MECP2_AND_ASSOCIATED_RETT_SYNDROME",0.340390058172546,0.0470510663487839,0.0564429706049541,0.468023132911351,0.61807932607526
"WP_FOCAL_ADHESION",0.0538145855735145,0.103249243878441,0.0464637035305491,1.26909999988022,0.225897310267325
"WP_PRIMARY_FOCAL_SEGMENTAL_GLOMERULOSCLEROSIS_FSGS",0.596917347110686,0.0800867602167165,0.0603735096036343,0.224085799823392,0.792146989157203
"WP_GENES_TARGETED_BY_MIRNAS_IN_ADIPOCYTES",0.00267652206687725,0.252328060955071,0.0970340625723269,2.5724291716777,0.0412811523046197
"WP_MRNA_PROCESSING",0.624572328905868,-0.0186488549839434,0.0880526963179907,0.204417260691308,0.805140883995023
"WP_WNTBETACATENIN_SIGNALING_PATHWAY_IN_LEUKEMIA",0.321295883466684,-0.0163791783046776,0.0737428680379691,0.493094838716009,0.602120048964558
"WP_RALA_DOWNSTREAM_REGULATED_GENES",0.24732070054331,0.106663570205195,0.0979075714381365,0.60673953201926,0.533808914592579
"WP_EBV_LMP1_SIGNALING",0.767951271307167,-0.0571785177229652,0.0952398851926029,0.114666336314591,0.882720899446315
"WP_HEPATITIS_C_AND_HEPATOCELLULAR_CARCINOMA",0.858215020726267,0.0295893002320115,0.0752695385612954,0.0664038885898255,0.921864563029639
"WP_TRANSCRIPTION_FACTOR_REGULATION_IN_ADIPOGENESIS",0.52492455949124,0.0810279197655559,0.0782134959315339,0.2799031075481,0.750792850050547
"WP_ELECTRON_TRANSPORT_CHAIN_OXPHOS_SYSTEM_IN_MITOCHONDRIA",0.0297419793484899,0.210992221293584,0.132112814263805,1.52663013226591,0.15826206529233
"WP_MELATONIN_METABOLISM_AND_EFFECTS",0.487667134992917,0.0115066373701304,0.0872993676574093,0.311876511523794,0.734876643370484
"WP_AGERAGE_PATHWAY",0.471411865700056,0.0980625228045468,0.0883321639876309,0.326599490239351,0.72247915226771
"WP_TRANSLATION_FACTORS",0.811182104360483,-0.0723950677243031,0.11344329072775,0.0908816389565247,0.898812854786915
"WP_MIRNA_REGULATION_OF_P53_PATHWAY_IN_PROSTATE_CANCER",0.451977633569128,-0.0087789230895396,0.0538850400398359,0.344883056024561,0.710621915611562
"WP_G_PROTEIN_SIGNALING_PATHWAYS",0.570448075414822,-0.0549171566013205,0.0524644803894203,0.243783880758668,0.775623346571222
"WP_DIFFERENTIATION_PATHWAY",0.195588210352439,0.0404685500805026,0.0602436803107335,0.708657327120979,0.473176345177858
"WP_NUCLEAR_RECEPTORS_METAPATHWAY",0.0516460945867571,0.128693823882092,0.0560111870192698,1.28696251370966,0.220605486057105
"WP_TCELL_ANTIGEN_RECEPTOR_TCR_PATHWAY_DURING_STAPHYLOCOCCUS_AUREUS_INFECTION",0.0321163355905848,-0.215500517684245,0.0718011408564504,1.49327401269518,0.165661028440193
"WP_OVERVIEW_OF_LEUKOCYTEINTRINSIC_HIPPO_PATHWAY_FUNCTIONS",0.0965243902921556,0.191150925634141,0.0828681039785892,1.01536293296824,0.31554385884745
"WP_TGFBETA_SIGNALING_PATHWAY",0.488262026286671,0.0155953032775852,0.0651333852758861,0.311347050885749,0.734876643370484
"WP_ATM_SIGNALING_PATHWAY",0.227286222208064,0.143725652841372,0.0758634035476096,0.643426889837573,0.511364956203055
"WP_TOLLLIKE_RECEPTOR_SIGNALING_PATHWAY",0.981557263709171,0.0220243410161849,0.0812849853441969,0.00808435873594796,0.992645795886344
"WP_INTERFERON_TYPE_I_SIGNALING_PATHWAYS",0.300521341730634,-0.0272258118166717,0.0754835689135913,0.522124680843495,0.578556491518395
"WP_OXIDATIVE_PHOSPHORYLATION",0.0235561999479072,0.237131279633889,0.129459295492949,1.62789476799203,0.134862327974013
"WP_PHOTODYNAMIC_THERAPYINDUCED_AP1_SURVIVAL_SIGNALING",0.98197478575214,-0.0199828813122978,0.0763841087469045,0.00789966348524687,0.992645795886344
"WP_NAD_METABOLISM_SIRTUINS_AND_AGING",0.185101713606236,0.00534746313712271,0.108963683012551,0.732589560683683,0.462646155770586
"WP_FATTY_ACID_BIOSYNTHESIS",0.532834540567927,0.090374390302975,0.0769608817788389,0.273407630136864,0.752783682313989
"WP_CORTICOTROPINRELEASING_HORMONE_SIGNALING_PATHWAY",0.904889809103774,0.0038515688042491,0.0763396322640478,0.0434043027967896,0.949157799764966
"WP_AMPLIFICATION_AND_EXPANSION_OF_ONCOGENIC_PATHWAYS_AS_METASTATIC_TRAITS",0.357166377955836,-0.170448326934893,0.0949880723266499,0.447129430398011,0.628923404661364
"WP_EXERCISEINDUCED_CIRCADIAN_REGULATION",0.187583930282683,0.00260613384190645,0.0792329735752317,0.726804368987241,0.466188699463896
"WP_PI3KAKTMTOR_SIGNALING_PATHWAY_AND_THERAPEUTIC_OPPORTUNITIES",0.468162141078082,0.081234622475902,0.101099416447059,0.329603709361452,0.721629447538726
"WP_NEURAL_CREST_DIFFERENTIATION",0.469817485319633,-0.0259907654242505,0.0572430758405393,0.32807082400686,0.72247915226771
"WP_APOPTOSIS_MODULATION_BY_HSP70",0.417972273291568,0.164933875424318,0.0981226817718626,0.378852526731807,0.681752508869118
"WP_TNF_RELATED_WEAK_INDUCER_OF_APOPTOSIS_TWEAK_SIGNALING_PATHWAY",0.654497276254956,-0.0579907007437112,0.0868044553932531,0.1840921564622,0.816534822116138
"WP_NRF2_PATHWAY",0.0122735258926145,0.146120136614076,0.0532296978870294,1.91103065685445,0.0903777815728885
"WP_MAMMARY_GLAND_DEVELOPMENT_PATHWAY_PREGNANCY_AND_LACTATION_STAGE_3_OF_4",0.51779934433094,0.0143674914673256,0.0741183686061286,0.285838503830917,0.749951765597196
"WP_RAC1PAK1P38MMP2_PATHWAY",0.508425483607241,0.0275403053885231,0.0642921578494398,0.293772689603796,0.746760599495659
"WP_SYNAPTIC_VESICLE_PATHWAY",0.0198941034321164,0.165009547579864,0.0673476946949466,1.70127562843307,0.119857862826553
"WP_OVARIAN_INFERTILITY_GENES",0.49579546786931,-0.0754671103902865,0.0607732403310695,0.304697447492251,0.73907231291199
"WP_METABOLISM_OF_SPINGOLIPIDS_IN_ER_AND_GOLGI_APPARATUS",0.196578160952536,0.0682235369162022,0.0825827004374122,0.706464732203953,0.473998277842553
"WP_TCA_CYCLE_AKA_KREBS_OR_CITRIC_ACID_CYCLE",0.280016959263537,0.197791133294636,0.142445912942014,0.552815664759473,0.559714478159555
"WP_PARKINSONS_DISEASE_PATHWAY",0.00137882961206953,0.265098159163322,0.0770540478599581,2.86048939815334,0.0294851219517909
"WP_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY",0.687365015549357,-0.00644617792126265,0.0533236240343128,0.162812575690951,0.833300234268436
"WP_MFAP5MEDIATED_OVARIAN_CANCER_CELL_MOTILITY_AND_INVASIVENESS",0.0666693072708879,-0.220369496746796,0.0837773488260881,1.17607405739872,0.255351619967481
"WP_HAIR_FOLLICLE_DEVELOPMENT_CYTODIFFERENTIATION_PART_3_OF_3",0.741003364457983,0.056858169766037,0.0565999448964982,0.130179820141833,0.866154119759278
"WP_GLOBO_SPHINGOLIPID_METABOLISM",0.0858310044071291,0.224855737159146,0.0878872547559109,1.06635580526697,0.294982457753818
"WP_UREA_CYCLE_AND_METABOLISM_OF_AMINO_GROUPS",0.0931573326422023,0.117831970700338,0.0827730823033118,1.03078295503814,0.309157946113045
"WP_ONE_CARBON_METABOLISM",0.286420960628876,0.162037196528981,0.089790173429369,0.542995203010961,0.564149527492907
"WP_H19_ACTION_RBE2F1_SIGNALING_AND_CDKBETACATENIN_ACTIVITY",0.310617081998319,0.079521474736958,0.0796931756790282,0.50777466446832,0.589687116606183
